startDate,endDate,status,progress,duration,finished,recordedDate,_recordId,distributionChannel,userLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,QID42_4,QID64_TEXT,QID233_TEXT,QID235_FIRST_CLICK,QID235_LAST_CLICK,QID235_PAGE_SUBMIT,QID235_CLICK_COUNT,QID47,QID48_TEXT,QID89_FIRST_CLICK,QID89_LAST_CLICK,QID89_PAGE_SUBMIT,QID89_CLICK_COUNT,QID49,QID90_FIRST_CLICK,QID90_LAST_CLICK,QID90_PAGE_SUBMIT,QID90_CLICK_COUNT,QID122,QID123_FIRST_CLICK,QID123_LAST_CLICK,QID123_PAGE_SUBMIT,QID123_CLICK_COUNT,QID124_TEXT,QID125_FIRST_CLICK,QID125_LAST_CLICK,QID125_PAGE_SUBMIT,QID125_CLICK_COUNT,QID138,QID139_FIRST_CLICK,QID139_LAST_CLICK,QID139_PAGE_SUBMIT,QID139_CLICK_COUNT,QID140_TEXT,QID141_FIRST_CLICK,QID141_LAST_CLICK,QID141_PAGE_SUBMIT,QID141_CLICK_COUNT,QID188_7,QID188_1,QID188_2,QID188_4,QID188_5,QID188_6,QID188_1_TEXT,QID188_2_TEXT,QID188_4_TEXT,QID188_5_TEXT,QID188_6_TEXT,QID189_FIRST_CLICK,QID189_LAST_CLICK,QID189_PAGE_SUBMIT,QID189_CLICK_COUNT,QID126,QID127_FIRST_CLICK,QID127_LAST_CLICK,QID127_PAGE_SUBMIT,QID127_CLICK_COUNT,QID208_1,QID209_FIRST_CLICK,QID209_LAST_CLICK,QID209_PAGE_SUBMIT,QID209_CLICK_COUNT,QID231_1,QID232_FIRST_CLICK,QID232_LAST_CLICK,QID232_PAGE_SUBMIT,QID232_CLICK_COUNT,QID43_1,QID43_2,QID43_3,QID43_4,QID43_5,QID85_FIRST_CLICK,QID85_LAST_CLICK,QID85_PAGE_SUBMIT,QID85_CLICK_COUNT,QID44_1,QID44_2,QID44_3,QID44_4,QID44_5,QID86_FIRST_CLICK,QID86_LAST_CLICK,QID86_PAGE_SUBMIT,QID86_CLICK_COUNT,QID45_1,QID45_2,QID45_3,QID45_4,QID45_5,QID87_FIRST_CLICK,QID87_LAST_CLICK,QID87_PAGE_SUBMIT,QID87_CLICK_COUNT,QID46_1,QID46_2,QID46_3,QID46_4,QID46_5,QID88_FIRST_CLICK,QID88_LAST_CLICK,QID88_PAGE_SUBMIT,QID88_CLICK_COUNT,QID219,QID230_TEXT,QID222_FIRST_CLICK,QID222_LAST_CLICK,QID222_PAGE_SUBMIT,QID222_CLICK_COUNT,QID183,QID217,QID212,QID221_FIRST_CLICK,QID221_LAST_CLICK,QID221_PAGE_SUBMIT,QID221_CLICK_COUNT,QID229_TEXT,treatment,right_place,choiceNum,choice_10,choice_9,choice_8,choice_7,choice_6,choice_5,choice_4,choice_3,choice_2,choice_1,choix,bias,choiceNum_new,annual_amount,income_displayed,other_income1,other_income2,other_income3,other_income4,other_income5,other_income6,other_income7,other_income8,other_income9,other_income10,other_income11,other_income12,other_income13,other_income14,other_income_total,INCOME_TOTAL,other_income_displayed,INCOME_TOTAL_displayed,income,PROLIFIC_PID,CO2
2022-04-12 15:07:00,2022-04-12 15:12:50,IP Address,100,350,True,2022-04-12 15:12:51,R_25uT8U6i6iO5LYX,anonymous,EN-GB,1,,0,0,,Read and approved,5ec7e258f052ac26af7aafc5,bole,1.374,1.374,11.72,1,Female,1996,0.823,1.551,4.354,2,Some college,1.377,1.377,2.124,1,Yes,3.974,3.974,4.705,1,1377,1.811,1.811,6.132,1,Yes,4.057,4.057,4.907,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,5.472,5.472,6.491,1,4,1.981,1.981,2.766,1,3,4.638,8.125,8.669,2,3,3.654,3.654,4.623,1,2,3,5,1,2,6.175,31.151,31.993,7,1,2,3,5,2,2.625,20.049,20.937,7,2,7,1,6,7,4.381,18.213,18.828,5,1,5,2,4,1,1.997,15.607,16.399,7,Yes,2,8.096,36.299,39.486,4,,${e://Field/choice_3},Yes,7.788,7.788,8.462,1,"Unfortunately the calculator didn't load for me even when I reloaded the page, so I guessed the number of earths",1,3,7,10,9,8,7,6,5,4,3 Here is your right place!,2,1,4,1,25,"16,524","1,377",0,0,0,0,0,,,,,,,,,,0,1377,0,"1,377",1377,5ec7e258f052ac26af7aafc5,
2022-04-12 15:06:54,2022-04-12 15:12:52,IP Address,100,358,True,2022-04-12 15:12:52,R_2e3XXOIQCDVSsZq,anonymous,EN-GB,1,,0,0,,Read and approved,5bd459d02ef2f00001d29260,"bole ",14.094,14.094,19.681,1,Female,1992,0.99,15.085,15.51,6,Some college,1.987,1.987,2.717,1,No,1.943,1.943,3.249,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,4.27,7.665,8.194,4,3,4.327,5.446,6.166,2,4,21.412,25.334,25.988,3,8,3.174,5.932,6.568,3,5,6,3,3,4,18.7,77.07,78.584,17,3,3,5,5,4,2.455,14.098,15.23,11,2,6,2,5,6,3.106,48.947,50.127,16,2,6,2,6,5,3.799,15.702,16.348,14,No,,,,,,,,,,,,,,0,1,8,10,9,8,7,6,5,4,3,2,1 Here is your right place!,3,2,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,5bd459d02ef2f00001d29260,
2022-04-12 15:09:54,2022-04-12 15:12:54,IP Address,100,179,True,2022-04-12 15:12:55,R_2CII6N6JrDqgMYp,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5fff4b32626a1e04e73e908c,bole,1.407,1.407,9.792,1,Male,1988,0.5,1.019,3.782,2,Completed college,1.78,1.78,3.17,1,Yes,0.909,0.909,1.608,1,2700,0.938,0.938,8.089,1,Yes,5.506,5.506,7.161,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,2.682,2.682,4.539,1,8,1.326,2.71,3.87,3,5,3.963,3.963,4.674,1,7,2.021,2.021,3.106,1,3,2,5,5,3,4.936,15.887,17.023,7,3,1,5,3,1,2.001,12.604,13.204,9,1,7,1,7,7,1.711,8.094,8.652,6,1,7,1,7,1,6.103,12.768,13.451,6,No,,,,,,,${e://Field/choice_7},Yes,3.318,5.073,6.005,2,It wasn't clear from the question you were asking about pre-tax income (since you asked the amount received into my bank account every month),1,7,3,10,9,8,7 Here is your right place!,6,5,4,3,2,1,8,1,25,"32,400","2,700",0,0,0,0,0,,,,,,,,,,0,2700,0,"2,700",2700,5fff4b32626a1e04e73e908c,
2022-04-12 15:07:18,2022-04-12 15:12:55,IP Address,100,337,True,2022-04-12 15:12:56,R_pMesa6nApT9bZsJ,anonymous,EN-GB,1,,0,0,,Read and approved,6087ced6ee79bf8589245a7d,bole,14.201,14.201,22.018,1,Female,1972,0.944,2.251,6.96,2,Post graduate,1.833,3.048,4.217,2,No,2.773,2.773,3.633,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,6.563,11.315,12.495,4,5,7.297,10.486,11.633,3,4,8.501,8.501,9.377,1,7,5.018,11.874,12.8,8,3,2,3,6,4,14.107,64.106,65.068,14,1,4,3,5,2,6.556,35.914,36.915,8,1,7,1,6,7,6.199,24.3,25.223,6,5,7,1,6,2,4.216,29.269,30.177,7,No,,,,,,,${e://Field/choice_1},Yes,11.649,11.649,12.728,1,,1,1,6,10,9,8,7,6,5,4,3,2,1 Here is your right place!,5,4,25,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,6087ced6ee79bf8589245a7d,
2022-04-12 15:10:07,2022-04-12 15:12:56,IP Address,100,168,True,2022-04-12 15:12:56,R_XBXCvZy2G8BCvux,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5eefae66afa4e549ac714f73,"bole ",1.001,7.028,8.685,6,Male,1995,0.746,1.501,4.015,2,Post graduate,1.049,1.049,7.353,1,No,1.964,1.964,3.387,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,1.46,1.46,2.354,1,3,2.696,3.73,3.988,2,4,6.06,9.71,10.939,2,7,3.528,3.528,4.062,1,5,3,3,5,3,5.259,21.223,22.098,7,3,4,4,4,3,5.835,18.952,19.599,5,2,4,3,4,3,6.264,20.757,21.462,5,1,6,3,6,1,6.995,18.507,19.191,5,No,,,,,,,,,,,,,,0,1,8,10,9,8,7,6,5,4,3,2,1 Here is your right place!,3,2,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,5eefae66afa4e549ac714f73,
2022-04-12 14:55:48,2022-04-12 15:12:56,IP Address,100,1027,True,2022-04-12 15:12:56,R_1BPZXazrgsyfJwE,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5d8db9ab00bbaa001b10bc5d,bole,5.951,5.951,20.267,1,Male,1977,1.458,2.485,5.772,2,Some college,7.076,7.076,13.612,1,No,2.444,2.444,4.072,1,,,,,,,,,,,,,,,,,,,,,Other additional income or benefit,,,,,600,4.003,288.139,447.182,5,3,14.413,14.413,17.641,1,2,21.901,21.901,25.238,1,5,5.933,5.933,11.846,1,1,1,7,7,1,5.641,22.386,25.374,5,7,7,4,1,4,6.196,23.9,30.686,5,4,7,4,7,7,10.501,62.214,66.917,9,7,4,4,4,7,6.134,23.476,33.447,5,No,,,,,,,,,,,,,"Some of my answers make me sound like Baron Harkonnen, but it's not because I don't care about the environment, it's because I already use the absolute minimum resources to survive, so there is very little scope for reducing my use any further, because I'm too poor to do anything else. I would drive whenever I need to because I already use a motorcycle instead of a car because it uses less fuel and doesn't cause congestion. Poor people are ruining the environment, it's the bastards with private jets and multiple mansions, I have nothing left to give as I'm barely surviving day to day.",0,1,8,10,9,8,7,6,5,4,3,2,1 Here is your right place!,3,2,,,0,0,0,0,0,600,,,,,,,,,,600,600,600,600,0,5d8db9ab00bbaa001b10bc5d,
2022-04-12 15:09:01,2022-04-12 15:12:56,IP Address,100,235,True,2022-04-12 15:12:57,R_en7KXtuF8LFhmmJ,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5a799309f49c9a0001f31396,bole,6.274,6.274,10.793,1,Female,1996,1.054,7.605,9.545,3,Post graduate,1.906,1.906,3.251,1,Yes,3.122,3.122,4.085,1,1840,1.882,1.882,6.387,1,Yes,2.317,2.317,3.51,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,5.914,8.84,10.31,2,6,10.084,11.253,13.637,3,4,3.607,3.607,5.187,1,6,2.453,2.453,3.852,1,5,6,3,2,5,4.12,12.827,14.552,5,3,2,6,6,7,3.646,13.63,15.044,8,2,7,2,7,7,14.896,24.949,26.436,5,1,6,2,6,2,3.813,14.286,16.043,5,No,,,,,,,,,,,,,I accidentally moved one of the sliders the wrong way - I believe it was on the second set of sliders and the one at the bottom - I misread the word 'NEVER' and put it as 7 when really I wanted it at 1. Thanks,0,5,5,10,9,8,7,6,5 Here is your right place!,4,3,2,1,6,1,,"22,080","1,840",0,0,0,0,0,,,,,,,,,,0,1840,0,"1,840",1840,5a799309f49c9a0001f31396,
2022-04-12 15:06:43,2022-04-12 15:13:06,IP Address,100,382,True,2022-04-12 15:13:07,R_1lag0MKcg5EV5HO,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5e184bc02c53521176be15e2,bole,1.378,1.378,16.346,1,Female,1974,0.743,1.649,4.557,2,Completed college,2.452,2.452,3.229,1,No,128.908,128.908,130.257,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,5.237,5.237,7.903,1,7,2.143,2.143,4.11,1,5,10.552,10.552,11.519,1,5,2.476,2.476,3.352,1,1,1,7,7,1,3.932,11.968,13.226,6,7,2,1,1,7,3.075,11.089,12.064,7,2,6,1,7,7,3.052,16.167,17.145,8,7,6,2,6,7,48.357,60.225,60.947,9,No,,,,,,,,,,,,,,0,1,4,10,9,8,7,6,5,4,3,2,1 Here is your right place!,7,6,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,5e184bc02c53521176be15e2,
2022-04-12 15:04:22,2022-04-12 15:13:08,IP Address,100,526,True,2022-04-12 15:13:09,R_1jjqQYlhGgyU77m,anonymous,EN-GB,1,,0,0,,Read and approved,5f78bc3b76442d48e213c868,bole,5.09,5.09,12.929,1,Female,1980,0.462,1.327,5.482,2,Completed college,1.525,1.525,3.651,1,Yes,1.725,1.725,2.336,1,800,1.039,1.039,6.789,1,Yes,3.463,3.463,4.366,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,1.96,15.26,16.511,7,5,3.678,4.169,4.972,2,5,4.069,7.527,8.158,3,5,4.028,4.028,5.083,1,1,1,1,1,1,13.338,19.335,20.533,5,6,6,1,4,4,2.515,37.748,38.467,24,1,7,1,7,6,4.728,139.991,141.513,16,2,7,7,7,7,9.483,45.972,47.029,9,No,,,,,,,,,,,,,"Just for clarity, I hate waste and I conserve resources wherever possible, however this is driven by money saving and not environmental concerns.",0,1,6,10,9,8,7,6,5,4,3,2,1 Here is your right place!,5,4,,"9,600",800,0,0,0,0,0,,,,,,,,,,0,800,0,800,800,5f78bc3b76442d48e213c868,
2022-04-12 15:10:42,2022-04-12 15:13:12,IP Address,100,149,True,2022-04-12 15:13:12,R_3ff9MAulyYtvtMy,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5c3ce5cde0ea82000145f9f9,Bole,2.972,2.972,6.083,1,Female,1992,0.559,2.23,4.188,3,Completed college,2.864,2.864,3.568,1,Yes,1.426,1.426,2.065,1,2900,0.807,7.05,7,2,No,2.309,2.309,3.614,1,4058,0.527,9.323,13.559,2,I do not receive any additional income or benefit,,,,,,,,,,,1.205,2.34,3.336,3,7,1.78,5.754,6.424,4,6,3.047,3.047,3.553,1,6,2.873,6.214,8.627,5,2,1,5,5,4,1.959,13.113,14.457,10,6,3,5,4,2,2.514,10.429,10.936,8,1,6,2,4,5,1.726,12.314,12.666,12,2,5,1,4,2,1.545,13.617,14.222,14,No,,,,,,,,,,,,,,0,9,4,10,9 Here is your right place!,8,7,6,5,4,3,2,1,7,-2,,"34,800","4,058",0,0,0,0,0,,,,,,,,,,0,4058,0,"4,058",4058,5c3ce5cde0ea82000145f9f9,
2022-04-12 15:07:44,2022-04-12 15:13:12,IP Address,100,327,True,2022-04-12 15:13:12,R_2YzDUv9HaLe6Yl2,anonymous,EN-GB,1,,0,0,,Read and approved,5ca0b46e8265280015164984,bole,5.297,5.297,8.692,1,Female,1969,1.455,2.224,5.641,2,Some college,1.932,1.932,3.359,1,Yes,1.378,1.378,2.345,1,850,3.798,3.798,8.177,1,Yes,3.469,3.469,4.469,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,3.421,3.421,5.514,1,5,8.159,8.159,9.679,1,4,4.755,8.382,9.568,2,7,3.82,3.82,4.773,1,7,7,1,1,6,5.131,15.901,16.766,5,1,1,7,7,1,3.91,11.35,14.35,5,1,7,1,7,7,2.698,11.032,12.686,5,2,7,1,7,2,4.755,15.927,16.774,5,Yes,2,162.816,162.816,164.761,1,,,,,,,,,0,1,6,10,9,8,7,6,5,4,3,2,1 Here is your right place!,5,4,,"10,200",850,0,0,0,0,0,,,,,,,,,,0,850,0,850,850,5ca0b46e8265280015164984,
2022-04-12 15:03:47,2022-04-12 15:13:13,IP Address,100,565,True,2022-04-12 15:13:13,R_2q7QRZW1Bm0kdB4,anonymous,EN-GB,0.4000000059604644775390625,,,,,Read and approved,5f564265f9d134032e757250,bole,13.067,13.067,22.303,1,Female,1954,1.672,3.793,10.855,2,Some high school or less,8.962,8.962,13.259,1,No,4.508,4.508,6.484,1,,,,,,,,,,,,,,,,,,State or occupational Pension,,,,,79,,,,38.727,149.05,158.312,7,3,16.65,16.65,19.065,1,5,12.524,12.524,16.196,1,6,9.251,14.443,16.171,2,1,1,2,2,1,20.575,47.526,49.888,5,7,1,3,2,7,16.749,43.742,45.558,5,1,7,2,7,7,9.9,43.132,48.312,7,1,4,6,5,1,10.8,44.748,47.71,5,No,,,,,,,,,,,,,it was interesting,0,1,8,10,9,8,7,6,5,4,3,2,1 Here is your right place!,3,2,,,0,0,79,0,0,0,,,,,,,,,,79,79,79,79,0,5f564265f9d134032e757250,
2022-04-12 15:07:22,2022-04-12 15:13:13,IP Address,100,350,True,2022-04-12 15:13:13,R_10Z8o1OpuHCbejA,anonymous,EN-GB,1,,0,0,,Read and approved,5d6688aea9d26d0015737069,bole,19.06,19.06,23.74,1,Male,1972,0.803,12.538,19.997,3,Completed high school,1.766,1.766,2.868,1,Yes,2.738,2.738,3.993,1,2623,1.528,1.528,14.718,1,Yes,3.386,3.386,4.891,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,7.781,7.781,9.358,1,5,5.152,5.152,7.44,1,5,8.7,17.044,18.099,4,4,4.308,4.308,5.317,1,2,3,3,3,2,5.693,18.123,23.233,6,3,2,3,3,3,6.176,22.016,24.223,5,2,5,3,6,5,79.195,102.255,106.596,8,4,5,3,3,3,9.818,27.914,29.681,6,No,,,,,,,,,,,,,,0,7,6,10,9,8,7 Here is your right place!,6,5,4,3,2,1,5,-2,,"31,476","2,623",0,0,0,0,0,,,,,,,,,,0,2623,0,"2,623",2623,5d6688aea9d26d0015737069,
2022-04-12 15:01:24,2022-04-12 15:13:14,IP Address,100,709,True,2022-04-12 15:13:14,R_xy07RXm0g4KIjWF,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,616d5bef701c0ad635df614b,"Bole ",14.287,18.604,21.11,2,Female,1999,0.601,1.77,4.415,2,Post graduate,7.598,7.598,14.873,1,Yes,4.135,4.135,5.256,1,1.370,3.891,3.891,14.05,1,No,24.144,24.144,24.832,1,1300,28.259,28.259,31.146,1,I do not receive any additional income or benefit,,,,,,,,,,,2.34,7.024,8.197,4,4,21.45,24.469,31.097,2,4,8.251,11.256,11.857,5,6,5.616,9.4,10.635,3,3,2,4,5,4,8.71,40.042,40.732,9,4,3,3,4,3,10.132,37.001,41.444,9,5,5,3,5,7,10.2,37.459,39.062,9,7,4,5,3,7,4.02,23.988,25.058,6,Yes,4,257.515,257.515,259.97,1,,${e://Field/choice_3},Yes,5.605,5.605,6.342,1,,1,3,7,10,9,8,7,6,5,4,3 Here is your right place!,2,1,4,1,25,12,"1,300",0,0,0,0,0,,,,,,,,,,0,1300,0,"1,300",1300,616d5bef701c0ad635df614b,
2022-04-12 15:06:25,2022-04-12 15:13:17,IP Address,100,411,True,2022-04-12 15:13:17,R_QiRCW9f3LEEbaRr,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,57278abae386b9000e3f1d58,bole,5.451,5.451,13.795,1,Male,1963,1.028,2.164,6.733,2,Completed college,3.303,3.303,10.057,1,No,5.156,5.156,6.182,1,,,,,,,,,,,,,,,,,,State or occupational Pension,,,Other additional income or benefit,,1300,,,250,17.074,30.618,33.642,5,5,5.868,5.868,7.774,1,2,3.746,3.746,7.808,1,5,4.642,4.642,6.391,1,1,2,6,4,3,6.421,36.293,37.715,7,5,2,4,3,3,5.074,31.513,33.08,6,2,6,3,2,5,4.352,22.351,24.187,6,1,5,2,5,1,4.294,21.358,22.788,6,Yes,5.5,159.583,165.135,166.549,2,,,,,,,,,0,4,6,10,9,8,7,6,5,4 Here is your right place!,3,2,1,5,1,,,0,0,1300,0,0,250,,,,,,,,,,1550,1550,"1,550","1,550",0,57278abae386b9000e3f1d58,
2022-04-12 15:09:16,2022-04-12 15:13:17,IP Address,100,240,True,2022-04-12 15:13:17,R_erCHlDCwJyxPMKB,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5adb3e135f327e0001fb329c,bole,1.767,1.767,12.909,1,Female,1985,0.982,4.597,5.007,3,Completed high school,1.566,1.566,2.689,1,No,1.367,1.367,2.411,1,,,,,,,,,,,,,,,,,Jobseeker’s Allowance,State or occupational Pension,Incapacity Benefit,"Bereavement, Carer's, or Widow's Allowance",Other additional income or benefit,0,0,750,0,0,18.78,34.554,38.32,6,3,8.865,10.665,12.257,3,4,7.85,7.85,8.802,1,6,5.621,6.932,7.984,2,3,1,7,7,3,7.056,22.296,23.759,11,5,3,2,2,3,5.464,17.315,18.245,5,4,4,3,5,6,3.521,25.348,26.341,5,1,5,3,5,2,3.457,17.928,18.918,5,No,,,,,,,${e://Field/choice_1},Yes,4.469,4.469,5.753,1,,1,1,8,10,9,8,7,6,5,4,3,2,1 Here is your right place!,3,2,25,,0,0,0,750,0,0,,,,,,,,,,750,750,750,750,0,5adb3e135f327e0001fb329c,
2022-04-12 15:09:44,2022-04-12 15:13:19,IP Address,100,215,True,2022-04-12 15:13:20,R_Y6bhnQHEE8ifgrf,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5f343c0102886030ce1fa987,bole,7.267,7.267,11.358,1,Female,1993,1.125,1.863,6.577,2,Completed college,3.353,3.971,4.922,2,Yes,1.851,1.851,3.926,1,2500,4.828,4.828,8.117,1,Yes,3.266,3.266,4.639,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,4.405,4.405,8.795,1,6,6.02,11.327,12.75,2,5,6.037,6.84,7.438,2,6,1.725,3.432,4.517,2,2,2,3,3,5,3.371,23.383,24.182,13,3,2,3,4,3,3.949,17.321,18.713,8,1,7,1,4,7,2.765,18.409,19.394,7,4,5,3,5,2,3.846,22.814,23.838,9,No,,,,,,,${e://Field/choice_7},Yes,3.6,3.6,4.677,1,,1,7,5,10,9,8,7 Here is your right place!,6,5,4,3,2,1,6,-1,25,"30,000","2,500",0,0,0,0,0,,,,,,,,,,0,2500,0,"2,500",2500,5f343c0102886030ce1fa987,
2022-04-12 15:10:27,2022-04-12 15:13:21,IP Address,100,173,True,2022-04-12 15:13:21,R_3I04gJl0q4RHjQl,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,552a8dd1fdf99b4e4716e81b,bole,3.537,3.537,8.261,1,Female,1965,0.791,1.513,5.706,2,Completed college,2.549,2.549,3.539,1,Yes,1.89,1.89,2.879,1,3500,4.011,4.011,8.38,1,Yes,3.008,3.008,5.353,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,3.747,3.747,6.134,1,9,5.858,5.858,7.864,1,3,3.696,4.661,5.598,2,6,2.611,3.127,3.986,2,2,2,4,5,4,3.5,18.471,19.686,7,3,1,5,4,3,2.949,12.179,13.581,6,1,6,2,5,7,3.217,13.199,14.161,5,2,5,2,5,1,4.95,12.85,13.99,5,No,,,,,,${e://Field/choice_9},,Yes,2.555,2.555,3.848,1,,1,9,2,10,9 That's correct.,8,7,6,5,4,3,2,1,9,0,25,"42,000","3,500",0,0,0,0,0,,,,,,,,,,0,3500,0,"3,500",3500,552a8dd1fdf99b4e4716e81b,
2022-04-12 15:10:07,2022-04-12 15:13:25,IP Address,100,197,True,2022-04-12 15:13:25,R_11gxaYpful2giCi,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,62029a06ef1cb18a1337c580,bole,0.4,0.4,4.067,1,Male,1994,0.327,1.015,7.774,3,Completed high school,60.887,60.887,61.805,1,Yes,1.516,1.516,2.314,1,2000,0.47,0.47,3.317,1,Yes,1.161,1.161,2.216,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,1.262,3.294,4.948,2,4,2.778,4.186,4.787,2,6,1.138,3.638,5.091,3,6,0.617,6.147,6.712,3,2,5,2,2,4,1.225,14.684,15.008,13,2,2,5,6,2,1.714,14.774,15.4,14,2,5,2,5,5,2.142,8.733,9.29,5,6,6,2,6,4,2.751,12.079,12.715,5,No,,,,,,,${e://Field/choice_6},Yes,1.216,1.216,1.766,1,,1,6,7,10,9,8,7,6 Here is your right place!,5,4,3,2,1,4,-2,25,"24,000","2,000",0,0,0,0,0,,,,,,,,,,0,2000,0,"2,000",2000,62029a06ef1cb18a1337c580,
2022-04-12 15:04:44,2022-04-12 15:13:26,IP Address,100,522,True,2022-04-12 15:13:26,R_xypxVX9mHHL9s4h,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5cd54e60b7928300012a005c,bole,3.458,3.458,6.678,1,Male,1983,1.285,4.692,7.646,2,Post graduate,8.035,8.035,8.904,1,Yes,4.078,4.078,4.739,1,2600,1.628,1.628,8.283,1,No,5.629,5.629,6.661,1,2600,4.389,4.389,17.532,1,,,,,,Other additional income or benefit,,,,,125,4.635,30.008,30.787,6,6,5.825,5.825,6.648,1,6,7.493,7.493,8.617,1,5,2.328,2.328,3.181,1,3,4,4,3,5,6.44,24.952,28.786,7,4,2,4,4,2,7.26,19.364,20.426,7,1,7,1,6,7,26.114,40.167,41.051,5,6,7,2,7,4,6.377,25.929,26.796,6,No,,,,,,,,,,,,,,0,8,5,10,9,8 Here is your right place!,7,6,5,4,3,2,1,6,-2,,"31,200","2,600",0,0,0,0,125,,,,,,,,,,125,2725,125,"2,725",2600,5cd54e60b7928300012a005c,
2022-04-12 15:03:41,2022-04-12 15:13:27,IP Address,100,586,True,2022-04-12 15:13:28,R_2yeIyXQz5mEG3Bi,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,61072ccf6cb6f4c4f53d6943,Bole,19.422,19.422,23.619,1,Female,1987,0.611,1.79,10.128,2,Post graduate,8.143,8.143,9.891,1,Yes,3.003,3.003,3.992,1,2230,5.272,5.272,12.032,1,No,7.76,7.76,9.204,1,3000,11.06,11.06,26.412,1,I do not receive any additional income or benefit,,,,,,,,,,,8.671,8.671,9.968,1,6,15.177,20.176,20.903,3,5,8.897,8.897,9.797,1,6,3.431,4.731,5.444,2,1,3,3,1,3,6.58,21.804,22.563,5,2,1,5,4,3,6.797,27.677,28.463,10,1,6,1,6,7,4.571,30.471,31.158,12,5,5,3,4,1,7.777,34.873,35.63,16,Yes,4.6,179.685,183.994,188.102,2,,${e://Field/choice_8},Yes,6.678,6.678,7.788,1,,1,8,5,10,9,8 Here is your right place!,7,6,5,4,3,2,1,6,-2,25,"26,760","3,000",0,0,0,0,0,,,,,,,,,,0,3000,0,"3,000",3000,61072ccf6cb6f4c4f53d6943,
2022-04-12 15:09:04,2022-04-12 15:13:30,IP Address,100,265,True,2022-04-12 15:13:30,R_2pLIlEIt99d8HMa,anonymous,EN-GB,1,,0,0,,Read and approved,5a209a6d772bc40001ba087a,Bole,2.008,10.15,15.928,2,Female,1990,0.583,1.077,4.25,2,Completed college,2.63,3.191,4.195,2,No,2.324,2.324,2.885,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,11.911,13.175,18.407,2,6,12.342,14.075,14.563,4,5,3.501,3.501,4.399,1,5,4.567,6.962,13.956,4,2,1,3,7,3,7.06,32.749,33.405,11,3,3,5,3,3,8.04,25.356,26.035,12,3,1,2,6,2,4.991,29.196,29.732,9,3,5,4,4,6,4.591,24.826,25.296,8,No,,,,,,,,,,,,,"Thankbyou ",0,1,5,10,9,8,7,6,5,4,3,2,1 Here is your right place!,6,5,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,5a209a6d772bc40001ba087a,
